,index,tract_id_proper,ci_score,op_score,so,srb,shs,chc,County FIPS Code,tract,tract_id
770,1024,3,3.9,3.409090909090909,0.19214090909090978,0.3259818181818178,0.42190454545454564,0.0031818181818181837,101,42101000300,000300
771,1025,30,2.3333333333333335,3.5714285714285716,0.17737857142857133,0.33345714285714284,0.26077857142857147,0.0007142857142857143,49,42049003000,003000
772,1027,30.02,4.0,4.125,0.126,0.41245,0.5980000000000001,0.01,101,42101003002,003002
773,1030,3001.01,1.25,4.016,0.14384,0.40650000000000003,0.12811999999999996,0.0,29,42029300101,300101
774,1031,3001.02,2.0,3.54,0.12325,0.46005000000000007,0.07845,0.0,89,42089300102,300102
775,1033,3001.04,1.0,5.5,0.18003333333333335,0.44753333333333334,0.13466666666666668,0.0,29,42029300104,300104
776,1034,3001.06,1.0,5.5,0.1644,0.44625000000000004,0.19640000000000002,0.0,29,42029300106,300106
777,1035,3001.07,1.0,5.35,0.16340000000000002,0.4163,0.13736,0.0,29,42029300107,300107
778,1036,3001.08,1.5,5.5,0.16355,0.39185000000000003,0.1689,0.0,29,42029300108,300108
779,1038,3002.01,3.0,4.888333333333333,0.21886666666666668,0.39844999999999997,0.18998333333333337,0.0,89,42089300201,300201
780,1039,3002.02,2.5,4.8,0.17312,0.44810000000000005,0.14221999999999999,0.0,89,42089300202,300202
781,1040,3003.01,1.5,4.722222222222222,0.1823666666666667,0.4156888888888889,0.10654444444444443,0.0,29,42029300301,300301
782,1041,3003.02,1.0,5.5,0.16793333333333335,0.42743333333333333,0.1282,0.0,29,42029300302,300302
783,1042,3003.03,1.5,5.5,0.16335,0.3809,0.10055,0.0,29,42029300303,300303
784,1043,3003.04,1.5,3.75,0.16340000000000002,0.43898333333333334,0.11528333333333333,0.0,89,42089300304,300304
785,1044,3003.05,2.0,3.6666666666666665,0.14213333333333333,0.4304666666666666,0.10629999999999999,0.0,89,42089300305,300305
786,1046,3003.08,2.0,3.625,0.16065,0.352,0.057100000000000005,0.0,89,42089300308,300308
787,1047,3003.09,2.0,3.875,0.23085,0.43642500000000006,0.14355,0.0,89,42089300309,300309
788,1048,3003.11,3.0,4.25,0.3238,0.30325,0.1375,0.0,89,42089300311,300311
789,1049,3003.12,1.5,3.75,0.18730000000000002,0.43743333333333334,0.11823333333333334,0.0,89,42089300312,300312
790,1051,3004.01,2.5,3.75,0.15714,0.42966,0.19536000000000003,0.0,89,42089300401,300401
791,1052,3004.02,2.5,3.75,0.15686,0.43082000000000004,0.11295999999999999,0.0,89,42089300402,300402
792,1053,3004.03,2.0,3.645,0.150975,0.523525,0.118975,0.0,89,42089300403,300403
793,1054,3005.01,2.5,4.138333333333333,0.13596666666666668,0.44375000000000003,0.13890000000000002,0.0,89,42089300501,300501
794,1055,3005.02,2.25,3.9433333333333334,0.12810000000000002,0.4358666666666668,0.1102,0.0,29,42029300502,300502
795,1056,3006,3.0,4.25,0.13135,0.4667,0.12765,0.0,29,42029300600,300600
796,1057,3007,3.75,4.25,0.13135,0.4667,0.12765,0.0,29,42029300700,300700
797,1058,3008,3.0,4.25,0.1547,0.40305,0.16105,0.0,89,42089300800,300800
798,1059,3009,2.25,4.083333333333333,0.14476666666666665,0.4506666666666667,0.13456666666666667,0.0,89,42089300900,300900
799,1060,301,3.75,3.1363636363636362,0.20939090909090916,0.27921818181818187,0.3368999999999999,0.002727272727272727,101,42101030100,030100
800,1061,301.01,2.0,3.875,0.1661,0.2726,0.20932499999999998,0.0,1,42001030101,030101
801,1062,301.02,1.0,3.9166666666666665,0.16433333333333333,0.2925,0.24826666666666666,0.0,1,42001030102,030102
802,1063,3010,1.0,4.916666666666667,0.15056666666666668,0.3579333333333334,0.2151666666666667,0.0,29,42029301000,301000
803,1064,3010.01,2.0,3.645,0.14715,0.41885000000000006,0.12432499999999999,0.0,89,42089301001,301001
804,1067,3011.01,1.0,3.8333333333333335,0.18716666666666668,0.3860333333333334,0.19526666666666667,0.0,89,42089301101,301101
805,1068,3011.02,2.0,3.8333333333333335,0.18716666666666668,0.3860333333333334,0.19526666666666667,0.0,89,42089301102,301102
806,1069,3012.02,2.5,3.875,0.16829999999999998,0.3998666666666666,0.12898333333333334,0.0,89,42089301202,301202
807,1070,3012.03,1.5,3.875,0.19494999999999998,0.36975,0.2187,0.0,89,42089301203,301203
808,1071,3012.04,1.0,3.875,0.11195,0.4279,0.049949999999999994,0.0,89,42089301204,301204
809,1072,3012.05,1.0,3.7,0.1426,0.43748000000000004,0.10078000000000001,0.0,89,42089301205,301205
810,1073,3013,1.0,4.5,0.152975,0.3876,0.22175,0.0025,29,42029301300,301300
811,1074,3013.01,3.0,3.625,0.14197500000000002,0.41205,0.122625,0.0,89,42089301301,301301
812,1075,3013.02,1.5,3.5,0.17359999999999998,0.3785,0.16190000000000002,0.0,89,42089301302,301302
813,1076,3014.01,2.25,3.9433333333333334,0.13546666666666668,0.43310000000000004,0.09349999999999999,0.0,89,42089301401,301401
814,1077,3014.02,1.25,3.86,0.14166666666666666,0.35013333333333335,0.09243333333333333,0.0,89,42089301402,301402
815,1078,3015,1.0,4.625,0.16735,0.35705000000000003,0.24315,0.0,29,42029301500,301500
816,1079,3016,1.0,5.0,0.15753333333333333,0.3892333333333333,0.14903333333333332,0.0,29,42029301600,301600
817,1080,3017,1.5,5.0625,0.13947500000000002,0.40335,0.139725,0.0,29,42029301700,301700
818,1081,3018,1.5,5.0,0.12394999999999999,0.382925,0.2065,0.0,29,42029301800,301800
819,1083,302,2.8333333333333335,3.65625,0.16122500000000003,0.29448750000000007,0.2740375000000001,0.0025,1,42001030200,030200
820,1084,302.01,2.0,3.75,0.16047999999999998,0.27806000000000003,0.27832,0.0,99,42099030201,030201
821,1085,302.02,4.0,3.875,0.14529999999999998,0.20485,0.30635,0.0,99,42099030202,030202
822,1086,3020,1.0,5.1875,0.12037500000000001,0.4176,0.10147500000000001,0.0,29,42029302000,302000
823,1087,3021.01,1.0,5.375,0.1292,0.41859999999999997,0.060200000000000004,0.0,29,42029302101,302101
824,1088,3021.02,1.0,5.5,0.1391,0.3514,0.1091,0.0,29,42029302102,302102
825,1089,3022.02,1.0,5.166666666666667,0.125,0.4110666666666667,0.059166666666666666,0.0,29,42029302202,302202
826,1090,3022.03,1.0,5.166666666666667,0.13593333333333332,0.4413,0.052,0.0,29,42029302203,302203
827,1092,3023,1.5,5.5,0.17190000000000003,0.4421,0.0876,0.0,29,42029302300,302300
828,1093,3024,2.5,5.5,0.15285,0.39045,0.11055000000000001,0.0,29,42029302400,302400
829,1094,3025,3.0,5.5,0.15285,0.39045,0.11055000000000001,0.0,29,42029302500,302500
830,1095,3026,4.5,5.5,0.15285,0.39045,0.11055000000000001,0.0,29,42029302600,302600
831,1096,3027.02,2.0,5.5,0.15285,0.39045,0.11055000000000001,0.0,29,42029302702,302702
832,1099,3027.05,1.5,5.5,0.15285,0.39045,0.11055000000000001,0.0,29,42029302705,302705
833,1100,3027.06,1.5,5.5,0.15285,0.39045,0.11055000000000001,0.0,29,42029302706,302706
834,1101,3028.02,1.0,5.5,0.15550000000000003,0.39675,0.09834999999999999,0.0,29,42029302802,302802
835,1103,3028.04,1.0,5.5,0.15550000000000003,0.39675,0.09834999999999999,0.0,29,42029302804,302804
836,1104,3028.05,1.0,5.5,0.15285,0.39045,0.11055000000000001,0.0,29,42029302805,302805
837,1105,3029.01,1.0,5.5,0.18290000000000003,0.4302333333333333,0.08213333333333334,0.0,29,42029302901,302901
838,1107,303,2.5,3.375,0.1612375,0.3035125000000001,0.26125000000000004,0.00125,1,42001030300,030300
839,1109,303.02,2.0,3.5,0.18416666666666667,0.32993333333333336,0.33416666666666667,0.0,99,42099030302,030302
840,1110,3030,1.0,5.5,0.15133333333333335,0.3696333333333333,0.0773,0.0,29,42029303000,303000
841,1111,3031,1.0,5.5,0.16410000000000002,0.32485,0.15395,0.0,29,42029303100,303100
842,1112,3033.01,1.5,5.375,0.1338,0.39590000000000003,0.12315,0.005,29,42029303301,303301
843,1113,3033.02,1.0,5.5,0.179,0.3822,0.1646,0.005,29,42029303302,303302
844,1115,3034.02,1.5,5.5,0.1636,0.4535,0.1548,0.01,29,42029303402,303402
845,1116,3035.01,1.0,5.5,0.1487,0.39615,0.14415,0.005,29,42029303501,303501
846,1118,3038.01,1.0,4.9375,0.140725,0.39737500000000003,0.116825,0.0025,29,42029303801,303801
847,1119,3038.02,1.0,4.75,0.14303333333333335,0.41690000000000005,0.11126666666666667,0.0033333333333333335,29,42029303802,303802
848,1120,3039.01,2.0,5.5,0.1338,0.33880000000000005,0.1335,0.0,29,42029303901,303901
849,1121,3039.02,1.0,5.25,0.14076666666666668,0.39230000000000004,0.09273333333333333,0.0,29,42029303902,303902
850,1122,304,2.0,3.5416666666666665,0.17081666666666673,0.2862916666666668,0.1926083333333333,0.0033333333333333335,35,42035030400,030400
851,1123,3040,1.0,4.75,0.1166,0.396,0.0571,0.0,29,42029304000,304000
852,1126,3042.01,1.0,4.375,0.1286,0.4043,0.12309999999999999,0.005,29,42029304201,304201
853,1128,3044.03,1.0,5.25,0.1023,0.46575,0.06155,0.0,29,42029304403,304403
854,1129,3044.04,2.0,5.0,0.11795,0.4409,0.0342,0.0,29,42029304404,304404
855,1130,3044.05,1.0,5.0,0.11795,0.4409,0.0342,0.0,29,42029304405,304405
856,1131,3044.06,1.5,5.083333333333333,0.10706666666666666,0.44250000000000006,0.060066666666666664,0.0,29,42029304406,304406
857,1132,3045.01,1.0,5.1875,0.104775,0.422775,0.0895,0.0,29,42029304501,304501
858,1133,3045.02,1.0,5.166666666666667,0.11126666666666667,0.41513333333333335,0.08206666666666668,0.0,29,42029304502,304502
859,1134,3046,1.0,4.75,0.11619999999999998,0.45755,0.15135,0.0,29,42029304600,304600
860,1135,3049,1.5,4.5,0.14709999999999998,0.4132,0.185975,0.0,29,42029304900,304900
861,1136,305,3.25,3.325,0.15823000000000004,0.31753999999999993,0.26749999999999996,0.004,3,42003030500,030500
862,1137,305.01,2.5,3.7083333333333335,0.13210000000000002,0.3652,0.21564999999999998,0.0016666666666666668,99,42099030501,030501
863,1138,305.02,2.25,3.7857142857142856,0.13208571428571428,0.3050571428571428,0.2484571428571429,0.0014285714285714286,99,42099030502,030502
864,1140,3051.01,1.0,4.0,0.13845000000000002,0.45425,0.2007,0.005,29,42029305101,305101
865,1141,3051.02,1.0,4.0,0.1354,0.4648666666666667,0.21256666666666665,0.0033333333333333335,29,42029305102,305102
866,1147,306,3.5,3.75,0.1628,0.32574000000000003,0.21746000000000004,0.002,35,42035030600,030600
867,1148,306.01,3.0,3.8214285714285716,0.15064285714285713,0.25165714285714286,0.3324,0.0014285714285714286,99,42099030601,030601
868,1149,306.02,2.5,3.5833333333333335,0.16661666666666666,0.2316666666666667,0.32355,0.0016666666666666668,99,42099030602,030602
869,1151,3063,1.0,4.75,0.1857,0.3567,0.0552,0.0,29,42029306300,306300
870,1152,3065.01,1.0,5.0,0.09083333333333334,0.3079,0.1416333333333333,0.0,29,42029306501,306501
871,1153,3065.03,2.5,5.083333333333333,0.10093333333333333,0.33336666666666664,0.15153333333333333,0.0033333333333333335,29,42029306503,306503
872,1154,3065.04,2.0,5.125,0.10902500000000001,0.3443,0.144925,0.0025,29,42029306504,306504
873,1156,3067,1.0,5.125,0.12205,0.33945000000000003,0.10074999999999999,0.0,29,42029306700,306700
874,1157,3068,1.5,5.083333333333333,0.10733333333333334,0.3569,0.14343333333333333,0.0033333333333333335,29,42029306800,306800
875,1158,3069,1.0,4.916666666666667,0.12480000000000001,0.3501,0.12013333333333331,0.0033333333333333335,29,42029306900,306900
876,1159,307,3.8333333333333335,3.6785714285714284,0.16654285714285713,0.3452714285714287,0.19165714285714286,0.0028571428571428576,1,42001030700,030700
877,1160,3070,3.0,4.916666666666667,0.13153333333333334,0.34206666666666674,0.11709999999999998,0.0,29,42029307000,307000
878,1161,3071,1.0,4.375,0.14215,0.3982,0.177,0.005,29,42029307100,307100
879,1162,3072,1.0,4.1875,0.130225,0.4077,0.18455000000000002,0.0025,29,42029307200,307200
880,1163,3073,1.5,4.0,0.136,0.4463333333333333,0.2417,0.0033333333333333335,29,42029307300,307300
881,1164,3074,2.5,4.0,0.1363,0.4959,0.21230000000000002,0.0,29,42029307400,307400
882,1165,3077,1.0,4.375,0.122,0.36115,0.1684,0.0,29,42029307700,307700
883,1166,3078,1.0,4.875,0.129525,0.358525,0.13132499999999997,0.0025,29,42029307800,307800
884,1167,3079,1.5,4.583333333333333,0.10459999999999998,0.3533,0.17359999999999998,0.0033333333333333335,29,42029307900,307900
885,1168,308,2.1666666666666665,3.5277777777777777,0.1603666666666666,0.36862222222222213,0.22341111111111114,0.0011111111111111111,1,42001030800,030800
886,1170,3081.01,1.0,5.0,0.09434999999999999,0.3468,0.15259999999999999,0.005,29,42029308101,308101
887,1171,3081.02,2.5,4.25,0.1243,0.3871,0.19479999999999997,0.005,29,42029308102,308102
888,1172,3082,2.0,4.25,0.1243,0.3871,0.19479999999999997,0.005,29,42029308200,308200
889,1173,309,2.625,3.3,0.16302000000000003,0.34513,0.2610399999999999,0.005000000000000001,1,42001030900,030900
890,1174,31,2.6666666666666665,3.857142857142857,0.17719999999999997,0.3301571428571428,0.3456142857142857,0.004285714285714286,101,42101003100,003100
891,1175,310,1.75,3.75,0.142825,0.399525,0.2326,0.005,101,42101031000,031000
892,1176,3102,1.5,3.0,0.17825,0.28685000000000005,0.40375000000000005,0.01,3,42003310200,310200
893,1177,3103,1.0,3.0,0.17825,0.28685000000000005,0.40375000000000005,0.01,3,42003310300,310300
894,1178,311,4.5,2.875,0.204075,0.283725,0.26944999999999997,0.0075,85,42085031100,031100
895,1179,311.01,3.25,3.75,0.142825,0.399525,0.2326,0.005,101,42101031101,031101
896,1180,311.02,2.25,3.75,0.14874,0.38512,0.23179999999999995,0.004,101,42101031102,031102
897,1181,3110,2.0,4.666666666666667,0.1575,0.3672,0.21999999999999997,0.0,29,42029311000,311000
898,1182,3111,2.0,5.5,0.16393333333333335,0.3677333333333334,0.15423333333333333,0.0033333333333333335,29,42029311100,311100
899,1183,3112,1.0,5.0,0.14554,0.37998000000000004,0.12482,0.004,29,42029311200,311200
900,1184,3113,1.0,5.5,0.1487,0.39615,0.14415,0.005,29,42029311300,311300
901,1185,3114.01,1.5,4.375,0.1286,0.4043,0.12309999999999999,0.005,29,42029311401,311401
902,1186,3114.03,1.0,4.375,0.1286,0.4043,0.12309999999999999,0.005,29,42029311403,311403
903,1187,3114.04,1.0,4.5625,0.12239999999999998,0.430925,0.13722499999999999,0.0025,29,42029311404,311404
904,1188,3115,2.0,4.75,0.14906666666666665,0.4466666666666666,0.14946666666666666,0.0,29,42029311500,311500
905,1189,3116,3.0,3.875,0.08395,0.3313,0.46955,0.005,29,42029311600,311600
906,1190,3117,1.0,5.0,0.141675,0.36397500000000005,0.109175,0.0,29,42029311700,311700
907,1191,3118,2.0,4.0,0.12256666666666666,0.4216333333333333,0.23596666666666669,0.0,29,42029311800,311800
908,1192,312,1.5,3.1666666666666665,0.18326666666666666,0.26896666666666663,0.17553333333333332,0.006666666666666667,85,42085031200,031200
909,1193,312.01,1.0,4.0,0.17445,0.3216,0.1839,0.005,1,42001031201,031201
910,1195,312.03,1.0,4.0,0.1656,0.34445,0.16185,0.005,1,42001031203,031203
911,1196,313,3.1666666666666665,3.375,0.16849999999999998,0.3223,0.2045,0.005,101,42101031300,031300
912,1197,314,2.0,2.9166666666666665,0.19530000000000003,0.3037,0.2654,0.006666666666666667,85,42085031400,031400
913,1198,314.01,2.0,3.625,0.1408,0.32489999999999997,0.216,0.01,101,42101031401,031401
914,1199,314.02,2.0,3.625,0.1408,0.32489999999999997,0.216,0.01,1,42001031402,031402
915,1200,315.01,4.0,3.5625,0.128025,0.35275,0.253975,0.005,1,42001031501,031501
916,1201,315.02,4.0,3.625,0.1408,0.32489999999999997,0.216,0.01,1,42001031502,031502
917,1202,316,1.25,3.75,0.14877142857142853,0.2851,0.2339857142857143,0.002857142857142857,1,42001031600,031600
918,1203,317,2.1666666666666665,3.642857142857143,0.16551428571428564,0.29684285714285724,0.21557142857142858,0.004285714285714286,1,42001031700,031700
919,1204,318,2.0,3.125,0.15122,0.2277599999999999,0.27808,0.004,85,42085031800,031800
920,1205,319,3.25,3.15,0.17012,0.2955,0.36395999999999995,0.006,85,42085031900,031900
921,1206,32,2.6666666666666665,3.5625,0.16658750000000003,0.3337375,0.415875,0.00375,107,42107003200,003200
922,1207,320,1.8333333333333333,3.388888888888889,0.19871111111111103,0.2725555555555555,0.25076666666666675,0.004444444444444444,85,42085032000,032000
923,1208,3204,2.0,2.8333333333333335,0.1622,0.29896666666666666,0.28906666666666664,0.006666666666666667,3,42003320400,320400
924,1209,3206,1.5,2.8333333333333335,0.16316666666666668,0.3031333333333333,0.32036666666666663,0.0033333333333333335,3,42003320600,320600
925,1210,3207,2.0,2.95,0.1728,0.307,0.25058,0.004,3,42003320700,320700
926,1211,321,3.5,3.45,0.17654000000000003,0.2891499999999999,0.24693000000000018,0.005,101,42101032100,032100
927,1212,322,3.0,3.15,0.20288,0.30574,0.26354,0.006,115,42115032200,032200
928,1213,323,3.0,3.05,0.18432,0.27327999999999997,0.3051200000000001,0.006,115,42115032300,032300
929,1214,324,2.25,3.3055555555555554,0.2063888888888889,0.2628888888888889,0.2736,0.0044444444444444444,85,42085032400,032400
930,1215,325,3.25,3.4642857142857144,0.17989999999999995,0.2889428571428571,0.32980000000000004,0.004285714285714286,115,42115032500,032500
931,1216,325.01,2.5,3.0833333333333335,0.16878888888888888,0.19827777777777775,0.28082222222222225,0.0022222222222222222,85,42085032501,032501
932,1217,325.02,2.0,3.0,0.1802,0.235125,0.26132500000000003,0.0025,85,42085032502,032502
933,1218,326,2.5,3.65,0.17682,0.28192000000000006,0.3252,0.002,115,42115032600,032600
934,1219,326.01,1.5,3.2,0.18824,0.25282,0.2343,0.004,85,42085032601,032601
935,1220,326.02,2.5,3.1875,0.16915,0.2415,0.25715,0.0025,85,42085032602,032602
936,1221,327,2.0,3.55,0.18807999999999997,0.30632,0.4358000000000001,0.002,115,42115032700,032700
937,1222,327.01,2.0,3.25,0.2141,0.2309,0.195075,0.0025,85,42085032701,032701
938,1223,327.02,3.0,3.25,0.2011,0.242475,0.1948,0.005,85,42085032702,032702
939,1224,328,2.0,3.4722222222222223,0.17554444444444442,0.2834444444444445,0.3158888888888889,0.0011111111111111111,115,42115032800,032800
940,1225,329,3.75,3.375,0.14515,0.30870000000000003,0.20120000000000002,0.0,101,42101032900,032900
941,1226,329.01,2.0,3.392857142857143,0.18801428571428572,0.35101428571428567,0.3898142857142858,0.0014285714285714286,115,42115032901,032901
942,1227,329.02,4.0,3.0,0.17629999999999998,0.3319,0.46270000000000006,0.01,115,42115032902,032902
943,1228,33,2.6666666666666665,3.6,0.15498000000000003,0.35248000000000007,0.47506000000000004,0.006,107,42107003300,003300
944,1229,330,3.25,3.3333333333333335,0.1319,0.32946666666666674,0.27549999999999997,0.0,101,42101033000,033000
945,1230,3301,3.0,3.0,0.190725,0.2715,0.33427500000000004,0.0,33,42033330100,330100
946,1232,3303,4.0,3.0,0.19684999999999997,0.24865,0.34330000000000005,0.0,33,42033330300,330300
947,1233,3304,1.0,3.0,0.20074999999999998,0.1845,0.262,0.0,33,42033330400,330400
948,1234,3305,2.0,3.0,0.1732,0.19204444444444446,0.33316666666666667,0.0011111111111111111,33,42033330500,330500
949,1235,3306,2.5,3.0,0.17085,0.34550000000000003,0.30635,0.0,33,42033330600,330600
950,1236,3307,2.0,3.0833333333333335,0.16373333333333331,0.3559333333333334,0.3454333333333333,0.0,33,42033330700,330700
951,1237,3308,2.0,3.0454545454545454,0.1898,0.39543636363636364,0.47722727272727267,0.0,33,42033330800,330800
952,1238,3309,3.0,3.125,0.159675,0.3728,0.315575,0.0,33,42033330900,330900
953,1239,331,1.5,3.4,0.15633999999999998,0.2278,0.2291,0.002,85,42085033100,033100
954,1240,331.01,2.0,3.5,0.10729999999999999,0.37405,0.20329999999999998,0.005,101,42101033101,033101
955,1242,3310,2.0,3.0625,0.19897499999999999,0.42388750000000003,0.35578750000000003,0.0,33,42033331000,331000
956,1243,3311,4.0,3.0,0.19879999999999998,0.4334,0.327,0.0,33,42033331100,331100
957,1245,3313,2.0,3.0,0.17085,0.34550000000000003,0.30635,0.0,33,42033331300,331300
958,1246,3314.01,2.0,3.0,0.1652,0.23485,0.31443333333333334,0.0,33,42033331401,331401
959,1247,3314.02,3.0,3.0,0.20074999999999998,0.271575,0.274075,0.0,33,42033331402,331402
960,1248,3315,2.5,2.9642857142857144,0.18625714285714287,0.2716142857142857,0.3344,0.0014285714285714286,33,42033331500,331500
961,1249,3316,2.5,2.875,0.18647500000000003,0.2804625,0.404275,0.00125,33,42033331600,331600
962,1250,3317,2.5,3.0625,0.1742125,0.2838875,0.4031625,0.0,33,42033331700,331700
963,1251,3318,2.0,3.0833333333333335,0.18608333333333335,0.2976666666666667,0.38361666666666666,0.0016666666666666668,33,42033331800,331800
964,1252,3319,2.0,3.09375,0.1710875,0.2707,0.34525,0.00125,33,42033331900,331900
965,1253,332,3.25,3.4375,0.1413,0.3678,0.22172499999999995,0.005,85,42085033200,033200
966,1254,333,3.5,3.25,0.194575,0.325775,0.217225,0.005,85,42085033300,033300
967,1255,334,3.25,3.0833333333333335,0.17501666666666663,0.3277333333333333,0.22196666666666667,0.006666666666666667,101,42101033400,033400
968,1256,335,2.5,3.75,0.13549999999999998,0.42040000000000005,0.17996666666666664,0.0033333333333333335,101,42101033500,033500
969,1257,336,4.0,4.0,0.1585,0.45165,0.14654999999999999,0.0,101,42101033600,033600
970,1259,337.02,2.0,4.0,0.1585,0.45165,0.14654999999999999,0.0,101,42101033702,033702
971,1262,34,1.25,3.5625,0.18695000000000006,0.32885000000000003,0.27299999999999996,0.0025,107,42107003400,003400
972,1266,344,1.0,4.75,0.23020000000000002,0.3881,0.032049999999999995,0.0,101,42101034400,034400
973,1271,347.02,1.0,4.0,0.15875,0.3911,0.11624999999999999,0.0,101,42101034702,034702
974,1272,348.01,4.5,3.875,0.1624,0.39755000000000007,0.10464999999999999,0.0,101,42101034801,034801
975,1275,349,2.5,3.875,0.1624,0.39755000000000007,0.10464999999999999,0.0,101,42101034900,034900
976,1276,35,1.5,3.4171428571428573,0.25281428571428577,0.2932,0.32704285714285714,0.0014285714285714286,107,42107003500,003500
977,1281,355,3.0,4.25,0.2119,0.45895,0.0297,0.0,101,42101035500,035500
978,1284,357.01,4.0,4.25,0.2119,0.45895,0.0297,0.0,101,42101035701,035701
979,1285,357.02,3.5,4.25,0.2119,0.45895,0.0297,0.0,101,42101035702,035702
980,1288,36,3.3333333333333335,3.45,0.17224000000000003,0.32022000000000006,0.33442000000000005,0.004,107,42107003600,003600
981,1289,360,4.0,4.25,0.2119,0.45895,0.0297,0.0,101,42101036000,036000
982,1291,362.01,1.0,4.0,0.17914999999999998,0.35550000000000004,0.034,0.0,101,42101036201,036201
983,1292,362.02,2.0,4.0,0.17914999999999998,0.35550000000000004,0.034,0.0,101,42101036202,036202
984,1293,362.03,1.0,4.0,0.17914999999999998,0.35550000000000004,0.034,0.0,101,42101036203,036203
985,1297,364,1.0,4.25,0.17745,0.39225,0.02695,0.0,101,42101036400,036400
986,1300,366,1.0,5.083333333333333,0.1284,0.38356666666666667,0.3632,0.006666666666666667,101,42101036600,036600
987,1301,367,1.0,5.25,0.1407,0.3946,0.2126,0.005,101,42101036700,036700
988,1302,369,3.0,3.5,0.0659,0.48100000000000004,0.45770000000000005,0.01,101,42101036900,036900
989,1303,37,1.75,3.392857142857143,0.2028714285714286,0.36104285714285717,0.33131428571428573,0.0014285714285714286,107,42107003700,003700
990,1307,373,1.0,4.25,0.1381,0.35675,0.65465,0.005,101,42101037300,037300
991,1308,375,2.0,3.25,0.1432,0.42925,0.46655,0.0,101,42101037500,037500
992,1309,376,5.0,4.75,0.11005000000000001,0.4739,0.25345,0.01,101,42101037600,037600
993,1311,378,3.5,3.6666666666666665,0.09700000000000002,0.3358333333333334,0.7247666666666667,0.0033333333333333335,101,42101037800,037800
994,1312,379,2.0,3.375,0.1013,0.37345,0.6955,0.005,101,42101037900,037900
995,1313,38,1.8333333333333333,3.75,0.17877500000000002,0.32225,0.28677499999999995,0.0025,107,42107003800,003800
996,1314,380,4.0,3.375,0.10290000000000002,0.33835000000000004,0.532,0.005,101,42101038000,038000
997,1315,381,4.0,3.5,0.12003333333333333,0.3592,0.41596666666666665,0.0,101,42101038100,038100
998,1316,382,3.0,3.3333333333333335,0.09293333333333335,0.36906666666666665,0.597,0.006666666666666667,101,42101038200,038200
999,1317,383,4.0,3.125,0.079375,0.44387499999999996,0.49920000000000003,0.01,101,42101038300,038300
1000,1318,384,1.5,5.0,0.176,0.44365,0.37070000000000003,0.0,101,42101038400,038400
1001,1320,386,1.0,5.0,0.1934,0.46225000000000005,0.46245,0.0,101,42101038600,038600
1002,1322,388,2.0,5.0,0.1934,0.46225000000000005,0.46245,0.0,101,42101038800,038800
1003,1323,389,4.5,3.6875,0.163325,0.417575,0.37355000000000005,0.005,101,42101038900,038900
1004,1324,39,2.0,3.0,0.19519999999999998,0.2002,0.3136,0.0,107,42107003900,003900
1005,1325,39.01,3.25,4.166666666666667,0.16579999999999998,0.35766666666666663,0.2534666666666667,0.0033333333333333335,75,42075003901,003901
1006,1326,39.02,1.5,4.166666666666667,0.16579999999999998,0.35766666666666663,0.2534666666666667,0.0033333333333333335,75,42075003902,003902
1007,1327,390,5.0,3.4166666666666665,0.09676666666666667,0.40983333333333327,0.2890666666666667,0.006666666666666667,101,42101039000,039000
1008,1328,4,4.1875,3.3,0.1579866666666668,0.3642466666666665,0.4153533333333331,0.004000000000000002,107,42107000400,000400
1009,1329,4.01,5.0,4.5,0.17635,0.37515,0.23539999999999997,0.0,101,42101000401,000401
1010,1330,4.02,2.75,4.75,0.1545,0.3058,0.2767,0.0033333333333333335,75,42075000402,000402
1011,1331,40,1.0,4.083333333333333,0.2252333333333333,0.29955,0.25435,0.0016666666666666668,75,42075004000,004000
1012,1334,4001,3.0,3.5833333333333335,0.17966666666666667,0.3005333333333333,0.3561666666666666,0.0,131,42131400100,400100
1013,1335,4002,3.0,3.8125,0.15975,0.28345,0.3273,0.0,131,42131400200,400200
1014,1336,4003,2.5,3.9166666666666665,0.16069999999999998,0.3140333333333334,0.37390000000000007,0.0,131,42131400300,400300
1015,1338,4003.02,2.0,3.375,0.1069,0.42495000000000005,0.41005,0.005,45,42045400302,400302
1016,1339,4004,2.0,3.95,0.17462,0.2628,0.28837999999999997,0.002,131,42131400400,400400
1017,1342,4005,2.25,3.9583333333333335,0.17889999999999998,0.29483333333333334,0.3392666666666666,0.0033333333333333335,131,42131400500,400500
1018,1343,4006,3.0,3.625,0.1328,0.35140000000000005,0.35595,0.005,131,42131400600,400600
1019,1344,4007,3.25,3.6785714285714284,0.1571142857142857,0.34914285714285714,0.27720000000000006,0.004285714285714286,131,42131400700,400700
1020,1345,4008.01,4.5,3.375,0.1069,0.42495000000000005,0.41005,0.005,45,42045400801,400801
1021,1346,4008.02,2.5,3.625,0.13634999999999997,0.4577,0.3569,0.0,45,42045400802,400802
1022,1349,4011,2.5,3.0,0.16365,0.2208,0.30674999999999997,0.0,3,42003401100,401100
1023,1351,4011.03,1.0,4.25,0.1421,0.42819999999999997,0.3032,0.0,45,42045401103,401103
1024,1352,4011.04,1.0,3.9166666666666665,0.12116666666666666,0.42250000000000004,0.33916666666666667,0.0033333333333333335,45,42045401104,401104
1025,1353,4012,4.0,3.25,0.15654999999999997,0.33644999999999997,0.30805,0.0,45,42045401200,401200
